Relation ID,Relation Strings,Test Triple Count,Train Triple Count,Relation Type,Filtered MR,Filtered MRR,Filtered Hits@1,Filtered Hits@3,Filtered Hits@10
401,/film/film_character/portrayed_in_films./film/performance/actor,6,62,1-N,80.58333333333333,0.8195318380991617,0.75,0.9166666666666666,0.9166666666666666
402,/business/job_title/people_with_this_title./business/employment_tenure/person,10,65,1-N,275.65,0.9000365257263183,0.9,0.9,0.9
403,/medicine/disease/parent_disease,7,57,M-1,1.0,1.0,1.0,1.0,1.0
404,/government/politician/government_positions_held./government/government_position_held/basic_title,14,105,M-1,1.2142857142857142,0.9693877356392997,0.9642857142857143,0.9642857142857143,1.0
405,/people/family/country,7,63,1-N,1.1428571428571428,0.952380929674421,0.9285714285714286,1.0,1.0
406,/sports/sports_team/roster./baseball/baseball_historical_roster_position/player,4,24,M-1,1.125,0.9375,0.875,1.0,1.0
407,/tv/special_tv_performance_type/episode_performances./tv/tv_guest_role/actor,6,37,1-N,1.0,1.0,1.0,1.0,1.0
408,/education/educational_institution/parent_institution,12,99,M-1,1.0,1.0,1.0,1.0,1.0
409,/basketball/basketball_position/player_roster_position./sports/sports_team_roster/team,17,169,M-N,1.1176470588235294,0.9632352941176471,0.9411764705882353,0.9705882352941176,1.0
410,/music/genre/subgenre,89,344,M-N,237.1011235955056,0.5896581585487622,0.5449438202247191,0.6123595505617978,0.6348314606741573
411,/government/governmental_jurisdiction/governing_officials./government/government_position_held/basic_title,73,379,M-1,165.013698630137,0.6373845453131689,0.5616438356164384,0.684931506849315,0.773972602739726
412,/sports/sports_position/players./american_football/football_historical_roster_position/position_s,11,108,M-N,1.0,1.0,1.0,1.0,1.0
413,/book/school_or_movement/associated_authors,6,28,1-N,1.0,1.0,1.0,1.0,1.0
414,/people/profession/specialization_of,9,109,M-1,1.0,1.0,1.0,1.0,1.0
415,/award/award_category/category_of,18,141,M-1,1.25,0.9437830183241103,0.9166666666666666,0.9722222222222222,1.0
416,/base/bioventurist/bv_medical_condition/company_involved,1,11,M-1,2.0,0.5,0.0,1.0,1.0
418,/film/film/cinematography,32,335,M-1,1.046875,0.9765625,0.953125,1.0,1.0
419,/olympics/olympic_participating_country/olympics_participated_in,52,355,M-N,5.759615384615385,0.6667247918935922,0.5480769230769231,0.7403846153846154,0.8557692307692307
420,/film/film/film_production_design_by,18,159,M-1,1.0277777777777777,0.9861111111111112,0.9722222222222222,1.0,1.0
421,/organization/organization/companies_acquired./business/acquisition/company_acquired,4,24,1-1,1.0,1.0,1.0,1.0,1.0
422,/tv/tv_program/country_of_origin,23,254,M-1,4.0,0.921031786047894,0.9130434782608695,0.9130434782608695,0.9565217391304348
423,/people/person/parents,8,72,1-1,1.0,1.0,1.0,1.0,1.0
424,/government/political_appointer/appointees./government/government_position_held/office_holder,2,29,1-N,1.0,1.0,1.0,1.0,1.0
425,/base/americancomedy/comedy_genre/comedians_in_this_genre,2,11,1-N,1.0,1.0,1.0,1.0,1.0
426,/language/human_language/writing_system,7,43,M-1,1.0,1.0,1.0,1.0,1.0
427,/film/film/edited_by,16,179,M-1,1.0,1.0,1.0,1.0,1.0
428,/tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program,15,107,M-1,2.433333333333333,0.9258333206176758,0.9,0.9333333333333333,0.9666666666666667
429,/award/award_discipline/awards_in_this_discipline,25,197,M-N,1.08,0.975,0.96,0.98,1.0
430,/business/consumer_company/products./business/company_product_relationship/consumer_product,1,2,1-N,1.0,1.0,1.0,1.0,1.0
431,/education/field_of_study/students_majoring./education/education/major_field_of_study,40,338,M-N,1.1,0.9541666984558106,0.9125,1.0,1.0
432,/protected_sites/listed_site/designation_as_natural_or_cultural_site./protected_sites/natural_or_cultural_site_listing/designation,7,65,M-1,1.4285714285714286,0.9387755393981934,0.9285714285714286,0.9285714285714286,1.0
433,/tv/tv_actor/starring_roles./tv/regular_tv_appearance/special_performance_type,12,80,M-1,1.0,1.0,1.0,1.0,1.0
434,/language/language_writing_system/languages,5,38,1-N,1.8,0.8399999618530274,0.8,0.8,1.0
435,/military/military_conflict/commanders./military/military_command/military_combatant,7,68,M-N,1.2142857142857142,0.9166666439601353,0.8571428571428571,1.0,1.0
436,/music/performance_role/guest_performances./music/recording_contribution/contributor,22,206,M-N,1.0227272727272727,0.9886363636363636,0.9772727272727273,1.0,1.0
437,/sports/sports_team/roster./ice_hockey/hockey_roster_position/position,9,113,M-N,1.1666666666666667,0.9166666666666666,0.8333333333333334,1.0,1.0
438,/education/educational_degree/people_with_this_degree./education/education/student,28,256,1-N,9.107142857142858,0.8889947618756976,0.8571428571428571,0.9107142857142857,0.9285714285714286
439,/location/us_county/county_seat,22,188,1-1,1.0,1.0,1.0,1.0,1.0
440,/people/cause_of_death/parent_cause_of_death,1,37,M-1,1.0,1.0,1.0,1.0,1.0
441,/finance/currency/countries_used,3,47,1-N,1.0,1.0,1.0,1.0,1.0
442,/film/film/film_festivals,36,249,M-1,42.09722222222222,0.9491718080308702,0.9444444444444444,0.9583333333333334,0.9583333333333334
443,/government/government_office_or_title/office_holders./government/government_position_held/office_holder,3,63,1-N,1.0,1.0,1.0,1.0,1.0
444,/people/person/spouse_s./people/marriage/spouse,40,339,1-1,93.6125,0.9126724243164063,0.9,0.925,0.925
445,/film/film/runtime./film/film_cut/film_release_region,20,179,M-1,1.0,1.0,1.0,1.0,1.0
446,/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division,35,290,1-1,1.0,1.0,1.0,1.0,1.0
447,/user/coco/science/concepts_theories/parent_concept,3,9,M-1,3.3333333333333335,0.7083333333333334,0.6666666666666666,0.6666666666666666,1.0
448,/government/governmental_jurisdiction/governing_officials./government/government_position_held/governmental_body,3,20,1-1,1.0,1.0,1.0,1.0,1.0
449,/broadcast/artist/content,20,98,M-1,1.05,0.975,0.95,1.0,1.0
450,/basketball/basketball_team/historical_roster./sports/sports_team_roster/player,3,30,M-1,1.0,1.0,1.0,1.0,1.0
451,/olympics/olympic_medal/medal_winners./olympics/olympic_medal_honor/olympics,17,92,M-N,1.3529411764705883,0.9044117647058824,0.8529411764705882,0.9411764705882353,1.0
452,/military/military_person/participated_in_conflicts,11,72,M-1,1.0,1.0,1.0,1.0,1.0
453,/base/aareas/schema/administrative_area/administrative_area_type,13,153,M-1,1.1153846153846154,0.9551282295813928,0.9230769230769231,1.0,1.0
454,/food/diet_follower/follows_diet,12,71,M-1,1.1666666666666667,0.9666666984558105,0.9583333333333334,0.9583333333333334,1.0
456,/influence/influence_node/peers./influence/peer_relationship/peers,22,158,1-1,2.0454545454545454,0.9399225061590021,0.9090909090909091,0.9772727272727273,0.9772727272727273
457,/government/governmental_body/members./government/government_position_held/legislative_sessions,11,99,M-N,1.0,1.0,1.0,1.0,1.0
458,/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/athlete,7,33,1-N,1.0714285714285714,0.9642857142857143,0.9285714285714286,1.0,1.0
459,/user/hangy/default_domain/sports_team_gender/gender,2,24,M-1,1.0,1.0,1.0,1.0,1.0
461,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language,25,200,M-N,1.4,0.9809523773193359,0.98,0.98,0.98
462,/base/activism/activism_issue/activists,6,90,1-N,1.0833333333333333,0.9583333333333334,0.9166666666666666,1.0,1.0
463,/organization/organization_type/organizations_of_this_type,5,55,1-N,1.4,0.9199999809265137,0.9,0.9,1.0
464,/organization/organization/place_founded,8,112,M-1,15.0,0.87611323595047,0.875,0.875,0.875
465,/award/award/category,18,145,1-N,1.3055555555555556,0.9400793711344401,0.9166666666666666,0.9444444444444444,1.0
466,/baseball/baseball_player/former_teams./sports/sports_team_roster/team,4,24,1-N,1.0,1.0,1.0,1.0,1.0
467,/government/legislative_session/members./government/government_position_held/jurisdiction_of_office,5,45,M-1,1.0,1.0,1.0,1.0,1.0
468,/tv/tv_program/regular_cast./tv/regular_tv_appearance/special_performance_type,5,28,M-1,1.3,0.925,0.9,0.9,1.0
469,/base/eating/practicer_of_diet/diet,24,139,M-1,1.125,0.9722222487131754,0.9583333333333334,0.9791666666666666,1.0
470,/tv/tv_program/program_creator,15,142,1-1,1.0,1.0,1.0,1.0,1.0
471,/people/deceased_person/place_of_burial,14,145,M-1,11.321428571428571,0.9312513896397182,0.9285714285714286,0.9285714285714286,0.9285714285714286
473,/government/political_district/representatives./government/government_position_held/jurisdiction_of_office,4,48,M-1,2.375,0.734375,0.625,0.75,1.0
474,/olympics/olympic_athlete/medals_won./olympics/olympic_medal_honor/medal,3,32,M-1,1.0,1.0,1.0,1.0,1.0
475,/people/family/members,2,11,1-1,1.0,1.0,1.0,1.0,1.0
476,/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue,18,239,M-1,1.0,1.0,1.0,1.0,1.0
477,/ice_hockey/hockey_team/current_roster./sports/sports_team_roster/position,12,124,M-N,1.2083333333333333,0.9270833333333334,0.875,0.9583333333333334,1.0
478,/film/person_or_entity_appearing_in_film/films./film/personal_film_appearance/type_of_appearance,29,224,M-1,1.8275862068965518,0.9514170021846377,0.9482758620689655,0.9482758620689655,0.9482758620689655
479,/location/administrative_division/first_level_division_of,18,143,M-1,1.0,1.0,1.0,1.0,1.0
480,/location/statistical_region/gdp_real./measurement_unit/adjusted_money_value/adjustment_currency,14,152,M-1,1.8928571428571428,0.9362244606018066,0.9285714285714286,0.9285714285714286,0.9642857142857143
481,/organization/organization/child./organization/organization_relationship/child,21,194,1-N,1.0,1.0,1.0,1.0,1.0
482,/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/position,13,87,M-N,1.0769230769230769,0.9743589988121619,0.9615384615384616,1.0,1.0
483,/business/business_operation/assets./measurement_unit/dated_money_value/currency,23,183,M-1,1.391304347826087,0.9612995645274287,0.9565217391304348,0.9565217391304348,0.9782608695652174
484,/government/governmental_body/members./government/government_position_held/district_represented,8,69,1-N,1.125,0.9583333134651184,0.9375,1.0,1.0
485,/music/group_member/vocal_range,11,80,M-1,1.0909090909090908,0.9696969985961914,0.9545454545454546,1.0,1.0
486,/government/political_appointer/appointees./government/government_position_held/governmental_body,8,62,M-N,1.0625,0.96875,0.9375,1.0,1.0
487,/olympics/olympic_games/athletes./olympics/olympic_athlete_affiliation/athlete,1,42,1-N,1.0,1.0,1.0,1.0,1.0
488,/geography/lake/cities,2,13,1-N,1.0,1.0,1.0,1.0,1.0
489,/time/event/includes_event,2,34,1-N,1.25,0.875,0.75,1.0,1.0
490,/time/event/instance_of_recurring_event,7,112,M-1,1.0,1.0,1.0,1.0,1.0
491,/venture_capital/venture_funded_company/venture_investors./venture_capital/venture_investment/investor,1,12,M-1,1.5,0.75,0.5,1.0,1.0
492,/military/military_person/service./military/military_service/military_force,5,56,M-1,1.6,0.9142857551574707,0.9,0.9,1.0
494,/tv/non_character_role/tv_regular_personal_appearances./tv/tv_regular_personal_appearance/person,8,109,1-N,1.0,1.0,1.0,1.0,1.0
495,/base/americancomedy/impersonated_celebrity/impersonated_by,13,114,M-1,31.615384615384617,0.8022771248450646,0.7692307692307693,0.8461538461538461,0.8846153846153846
496,/sports/pro_athlete/teams./ice_hockey/hockey_previous_roster_position/team,1,2,1-N,1.0,1.0,1.0,1.0,1.0
497,/government/legislative_session/members./government/government_position_held/office_position_or_title,2,45,M-1,1.0,1.0,1.0,1.0,1.0
498,/government/government_office_category/officeholders./government/government_position_held/district_represented,3,26,1-N,1.0,1.0,1.0,1.0,1.0
499,/business/business_operation/operating_income./measurement_unit/dated_money_value/currency,15,187,M-1,3.566666666666667,0.8785957336425781,0.8666666666666667,0.8666666666666667,0.9333333333333333
500,/soccer/football_position/players,11,65,1-N,1.2727272727272727,0.9333333969116211,0.9090909090909091,0.9545454545454546,1.0
501,/people/ethnicity/languages_spoken,15,180,M-N,1.8666666666666667,0.9414492925008138,0.9333333333333333,0.9333333333333333,0.9666666666666667
502,/american_football/football_team/historical_roster./american_football/football_historical_roster_position/player,6,39,M-1,1.0,1.0,1.0,1.0,1.0
503,/ice_hockey/hockey_team/current_roster./ice_hockey/hockey_roster_position/position,12,125,M-N,1.25,0.938888947168986,0.9166666666666666,0.9583333333333334,1.0
504,/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/produce,10,69,M-N,1.0,1.0,1.0,1.0,1.0
505,/base/americancomedy/celebrity_impressionist/celebrities_impersonated,11,124,1-N,1.0,1.0,1.0,1.0,1.0
506,/military/rank/used_by_services./military/military_service/military_force,1,33,M-N,1.0,1.0,1.0,1.0,1.0
507,/organization/organization/organization_type,6,51,M-1,1.0,1.0,1.0,1.0,1.0
508,/medicine/symptom/symptom_of,11,151,M-N,2.0454545454545454,0.9204545454545454,0.9090909090909091,0.9090909090909091,0.9545454545454546
509,/education/field_of_study/subdiscipline_of,8,31,M-1,1.0,1.0,1.0,1.0,1.0
510,/education/university/fraternities_and_sororities,15,124,M-1,1.2333333333333334,0.9708333333333333,0.9666666666666667,0.9666666666666667,1.0
511,/government/political_appointer/appointees./government/government_position_held/office_position_or_title,6,46,M-1,1.5,0.9285714626312256,0.9166666666666666,0.9166666666666666,1.0
512,/government/government_office_or_title/office_holders./government/government_position_held/legislative_sessions,5,36,1-N,1.6,0.8666666984558106,0.8,0.9,1.0
513,/food/dietary_restriction/compatible_ingredients,5,41,M-N,1.0,1.0,1.0,1.0,1.0
514,/olympics/olympic_athlete/country./olympics/olympic_athlete_affiliation/olympics,8,46,M-1,1.0625,0.96875,0.9375,1.0,1.0
515,/location/statistical_region/places_exported_to./location/imports_and_exports/exported_to,16,177,M-N,1.03125,0.984375,0.96875,1.0,1.0
516,/business/board_member/organization_board_memberships./organization/organization_board_membership/organization,1,20,1-1,1.0,1.0,1.0,1.0,1.0
517,/olympics/olympic_athlete/medals_won./olympics/olympic_medal_honor/medalist,7,51,M-N,1.1428571428571428,0.9285714285714286,0.8571428571428571,1.0,1.0
518,/film/film_production_designer/films_production_designed,14,149,1-N,34.714285714285715,0.9464663778032575,0.9285714285714286,0.9642857142857143,0.9642857142857143
519,/business/business_operation/net_profit./measurement_unit/dated_money_value/currency,4,72,M-1,1.625,0.8374999761581421,0.75,0.875,1.0
520,/film/cinematographer/film,33,314,1-N,8.121212121212121,0.9552107724276456,0.9393939393939394,0.9696969696969697,0.9696969696969697
521,/military/military_combatant/force_deployments./military/force_strength/combatant,10,81,M-N,1.0,1.0,1.0,1.0,1.0
522,/government/government_office_or_title/office_holders./government/government_position_held/appointed_by,1,50,M-N,1.0,1.0,1.0,1.0,1.0
523,/computer/programming_language/influenced,2,27,M-N,1.0,1.0,1.0,1.0,1.0
524,/location/statistical_region/gdp_nominal./measurement_unit/dated_money_value/currency,21,214,M-1,1.0,1.0,1.0,1.0,1.0
525,/education/field_of_study/students_majoring./education/education/specialization,5,58,1-N,1.0,1.0,1.0,1.0,1.0
527,/organization/organization_scope/organizations_with_this_scope,10,67,1-N,10.7,0.8852631568908691,0.85,0.9,0.95
530,/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation,15,149,M-N,1.4333333333333333,0.9425925572713216,0.9333333333333333,0.9333333333333333,1.0
531,/computer/programming_language_paradigm/languages,2,26,M-N,1.0,1.0,1.0,1.0,1.0
534,/military/armed_force/personnel./military/military_service/rank,2,33,M-N,1.5,0.75,0.5,1.0,1.0
535,/business/business_operation/current_assets./measurement_unit/dated_money_value/currency,8,52,M-1,1.0,1.0,1.0,1.0,1.0
537,/media_common/media_genre/parent_genre,6,62,M-1,1.0,1.0,1.0,1.0,1.0
538,/base/biblioness/bibs_location/city,2,24,1-1,738.25,0.0034379293210804462,0.0,0.0,0.0
540,/baseball/baseball_team/current_roster./sports/sports_team_roster/position,24,172,M-N,1.1875,0.921875,0.8541666666666666,0.9791666666666666,1.0
541,/government/governmental_jurisdiction/governing_officials./government/government_position_held/office_holder,5,111,1-N,1.0,1.0,1.0,1.0,1.0
542,/location/neighborhood/neighborhood_of,3,37,M-N,1.0,1.0,1.0,1.0,1.0
544,/film/film/starring./film/performance/special_performance_type,9,119,M-1,1.0,1.0,1.0,1.0,1.0
545,/people/person/education./education/education/degree,31,257,M-1,1.0483870967741935,0.9811827751897997,0.967741935483871,1.0,1.0
546,/user/mt/default_domain/metabolite/associated_disorder,1,12,1-1,1.0,1.0,1.0,1.0,1.0
547,/olympics/olympic_athlete/country./olympics/olympic_athlete_affiliation/country,6,35,M-1,1.0,1.0,1.0,1.0,1.0
548,/location/country/official_language,23,217,M-1,4.673913043478261,0.9494079092274541,0.9347826086956522,0.9565217391304348,0.9782608695652174
550,/film/film/runtime./film/film_cut/type_of_film_cut,5,51,M-1,135.7,0.8008231163024903,0.8,0.8,0.8
551,/location/location/partially_contains,15,122,M-1,1.0,1.0,1.0,1.0,1.0
553,/tv/tv_series_season/regular_cast./tv/regular_tv_appearance/series,1,5,M-1,1.0,1.0,1.0,1.0,1.0
554,/medicine/disease/treatments,5,48,M-1,1.0,1.0,1.0,1.0,1.0
555,/computer/programming_language/influenced_by,2,24,M-N,1.0,1.0,1.0,1.0,1.0
556,/base/fight/crime_type/people_convicted_of_this_crime./base/crime/criminal_conviction/convicted_person,6,17,1-N,1.0,1.0,1.0,1.0,1.0
557,/base/popstra/celebrity/supporter./base/popstra/support/supported_organization,3,50,M-1,1.0,1.0,1.0,1.0,1.0
558,/base/popstra/celebrity/religion./base/popstra/religion_choice/religion,9,56,M-1,1.0,1.0,1.0,1.0,1.0
559,/media_common/media_genre/child_genres,7,56,1-N,1.0,1.0,1.0,1.0,1.0
560,/film/film_job/films_with_this_crew_job./film/film_crew_gig/crewmember,1,47,1-N,1.0,1.0,1.0,1.0,1.0
561,/american_football/football_player/former_teams./sports/sports_team_roster/position,2,17,M-1,1.0,1.0,1.0,1.0,1.0
562,/time/recurring_event/instances,15,112,1-N,1.1333333333333333,0.9733333587646484,0.9666666666666667,0.9666666666666667,1.0
564,/film/film/film_art_direction_by,9,92,M-1,1.0,1.0,1.0,1.0,1.0
565,/medicine/disease/medical_specialties,8,61,M-N,1.0,1.0,1.0,1.0,1.0
566,/people/person/spouse_s./people/marriage/location_of_ceremony,29,246,M-1,221.94827586206895,0.897351363609577,0.896551724137931,0.896551724137931,0.896551724137931
567,/education/university/international_tuition./measurement_unit/dated_money_value/currency,17,114,M-1,1.0,1.0,1.0,1.0,1.0
568,/film/person_or_entity_appearing_in_film/films./film/personal_film_appearance/film,17,194,M-1,723.3529411764706,0.8921616498161765,0.8529411764705882,0.9411764705882353,0.9411764705882353
569,/american_football/football_player/former_teams./american_football/football_historical_roster_position/team,6,36,1-N,1.0,1.0,1.0,1.0,1.0
571,/government/politician/government_positions_held./government/government_position_held/governmental_body,7,78,M-1,1.0,1.0,1.0,1.0,1.0
572,/broadcast/genre/content,1,10,M-1,2.0,0.6666666865348816,0.5,1.0,1.0
573,/award/hall_of_fame_inductee/hall_of_fame_inductions./award/hall_of_fame_induction/hall_of_fame,13,158,M-1,1.1538461538461537,0.9692307985745944,0.9615384615384616,0.9615384615384616,1.0
575,/language/human_language/language_family,4,25,M-1,2.125,0.8263888955116272,0.75,0.875,1.0
576,/medicine/disease_cause/diseases,8,33,M-1,1.0,1.0,1.0,1.0,1.0
577,/geography/island/body_of_water,1,8,M-1,397.5,0.004941325634717941,0.0,0.0,0.0
578,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/athlete,3,31,1-N,1.0,1.0,1.0,1.0,1.0
579,/base/academyawards/host_of_oscar_show/oscar_show_hosted,9,77,M-N,3.0555555555555554,0.9459064271714952,0.9444444444444444,0.9444444444444444,0.9444444444444444
580,/government/political_party/ideology,3,33,M-1,1.0,1.0,1.0,1.0,1.0
581,/symbols/name_source/namesakes,13,88,1-N,1.0,1.0,1.0,1.0,1.0
582,/film/film_festival/individual_festivals,2,17,1-N,1.0,1.0,1.0,1.0,1.0
583,/base/events/performer/performances./base/events/performance/performer,4,38,M-N,1.375,0.8541666865348816,0.75,1.0,1.0
584,/baseball/baseball_team/historical_roster./sports/sports_team_roster/player,3,24,M-1,1.0,1.0,1.0,1.0,1.0
585,/government/governmental_body/members./government/government_position_held/appointed_by,10,70,M-N,1.0,1.0,1.0,1.0,1.0
586,/film/film_crewmember/films_crewed./film/film_crew_gig/film_crew_role,6,57,M-1,1.0,1.0,1.0,1.0,1.0
587,/base/parody/parodied_subject/parodies,4,12,M-1,8.0,0.7732371687889099,0.75,0.75,0.875
588,/base/activism/activist/area_of_activism,12,97,M-1,1.0,1.0,1.0,1.0,1.0
589,/organization/organization_founder/organizations_founded,14,133,1-1,1.0,1.0,1.0,1.0,1.0
591,/book/author/school_or_movement,3,27,M-1,1.0,1.0,1.0,1.0,1.0
592,/government/government_office_category/officeholders./government/government_position_held/appointed_by,6,48,1-N,1.0,1.0,1.0,1.0,1.0
593,/american_football/football_team/historical_roster./sports/sports_team_roster/player,1,43,M-N,1.0,1.0,1.0,1.0,1.0
595,/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medalist,1,29,1-N,1.0,1.0,1.0,1.0,1.0
596,/cvg/cvg_publisher/games_published,2,8,1-N,1.0,1.0,1.0,1.0,1.0
597,/film/film_character/portrayed_in_films_dubbed./film/dubbing_performance/language,1,6,M-1,1.0,1.0,1.0,1.0,1.0
598,/medicine/drug_ingredient/active_moiety_of_drug,2,17,1-1,1.0,1.0,1.0,1.0,1.0
599,/user/alexander/philosophy/philosopher/era,2,18,M-1,1.5,0.8333333134651184,0.75,1.0,1.0
600,/government/government_office_category/officeholders./government/government_position_held/legislative_sessions,10,71,1-N,1.05,0.975,0.95,1.0,1.0
601,/user/alexander/philosophy/era/philosophers,2,19,1-N,1.0,1.0,1.0,1.0,1.0
602,/location/country/currency_used,9,49,M-1,1.0555555555555556,0.9722222222222222,0.9444444444444444,1.0,1.0
603,/user/alexander/misc/murdered_person/place_murdered,1,2,1-1,1.0,1.0,1.0,1.0,1.0
604,/religion/religion/deities,1,7,M-1,1.0,1.0,1.0,1.0,1.0
605,/film/film/dubbing_performances./film/dubbing_performance/actor,15,118,M-N,1.0,1.0,1.0,1.0,1.0
606,/sports/pro_athlete/teams./american_football/football_historical_roster_position/team,5,44,M-N,1.0,1.0,1.0,1.0,1.0
607,/education/field_of_study/subdisciplines,5,36,1-N,1.0,1.0,1.0,1.0,1.0
608,/military/military_combatant/force_deployments./military/force_strength/military_conflict,5,20,M-1,1.0,1.0,1.0,1.0,1.0
609,/dataworld/gardening_hint/split_to,8,97,1-1,1.0625,0.96875,0.9375,1.0,1.0
612,/celebrities/sexual_orientation/celebrities./celebrities/sexual_orientation_phase/celebrity,1,39,1-N,1.0,1.0,1.0,1.0,1.0
613,/base/popstra/celebrity/endorsements./base/popstra/paid_support/company,2,28,M-1,1.0,1.0,1.0,1.0,1.0
614,/base/localfood/produce/availability./base/localfood/produce_availability/seasonal_months,8,70,M-N,1.0,1.0,1.0,1.0,1.0
615,/film/film/dubbing_performances./film/dubbing_performance/language,6,36,M-1,1.0,1.0,1.0,1.0,1.0
616,/medicine/disease/risk_factors,19,167,M-N,1.0,1.0,1.0,1.0,1.0
617,/government/political_district/representatives./government/government_position_held/governmental_body,10,74,M-1,1.6,0.9142857551574707,0.9,0.9,1.0
618,/media_common/dedicator/dedications./media_common/dedication/dedicated_to,2,34,1-1,1.0,1.0,1.0,1.0,1.0
619,/base/parody/parody/parody_of,4,16,1-N,1.0,1.0,1.0,1.0,1.0
620,/film/actor/film./film/performance/character,5,60,M-1,7.0,0.8516666412353515,0.8,0.9,0.9
621,/location/location/partially_containedby,23,132,1-N,1.0869565217391304,0.9826087122378142,0.9782608695652174,0.9782608695652174,1.0
622,/people/place_of_interment/interred_here,12,138,1-N,644.9166666666666,0.8854273955027262,0.875,0.875,0.9166666666666666
623,/business/company_type/companies_of_this_type,13,73,1-N,1.3076923076923077,0.9471153846153846,0.9230769230769231,0.9615384615384616,1.0
624,/sports/sports_team/roster./basketball/basketball_historical_roster_position/player,6,32,M-1,1.0833333333333333,0.9583333333333334,0.9166666666666666,1.0,1.0
625,/military/military_conflict/military_personnel_involved,8,74,1-N,1.1875,0.953125,0.9375,0.9375,1.0
626,/sports/sports_award_type/winners./sports/sports_award/award_winner,2,14,1-N,1.0,1.0,1.0,1.0,1.0
627,/medicine/disease/includes_diseases,10,63,1-N,1.05,0.975,0.95,1.0,1.0
628,/fictional_universe/fictional_character/powers_or_abilities,1,16,M-N,1.0,1.0,1.0,1.0,1.0
629,/award/award_presenting_organization/award_categories_presented,8,77,1-N,1.0,1.0,1.0,1.0,1.0
630,/business/business_operation/current_liabilities./measurement_unit/dated_money_value/currency,2,47,M-1,1.0,1.0,1.0,1.0,1.0
631,/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/medalist,8,41,1-N,1.125,0.9583333134651184,0.9375,1.0,1.0
632,/basketball/basketball_player/position_s,1,19,M-N,1.0,1.0,1.0,1.0,1.0
633,/language/language_family/languages,2,20,1-N,1.0,1.0,1.0,1.0,1.0
635,/military/military_conflict/force_strengths./military/force_strength/combatant,4,21,1-N,1.0,1.0,1.0,1.0,1.0
636,/computer/programming_language/language_paradigms,3,18,M-N,1.1666666666666667,0.9166666666666666,0.8333333333333334,1.0,1.0
637,/film/film/prequel,21,179,1-1,1.0714285714285714,0.9722221919468471,0.9523809523809523,1.0,1.0
639,/soccer/football_player/current_team./soccer/football_roster_position/position,9,60,M-1,1.0,1.0,1.0,1.0,1.0
640,/base/americancomedy/comedy_group_member/belongs_to./base/americancomedy/comedy_group_membership/group,2,17,M-1,1.0,1.0,1.0,1.0,1.0
641,/medicine/medical_treatment/used_to_treat,4,50,1-N,1.0,1.0,1.0,1.0,1.0
642,/sports/pro_athlete/teams./soccer/football_roster_position/position,8,61,M-1,1.0,1.0,1.0,1.0,1.0
643,/user/mt/default_domain/metabolite/biofluid_location,7,39,M-N,1.0,1.0,1.0,1.0,1.0
644,/medicine/disease/symptoms,20,152,M-N,1.025,0.9875,0.975,1.0,1.0
645,/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months,4,108,M-N,1.0,1.0,1.0,1.0,1.0
646,/food/dish/ingredients,1,0,1-1,577.0,0.0018587179947644472,0.0,0.0,0.0
647,/user/alexbl/honorary_title/titled_person/honorary_title./user/alexbl/honorary_title/honorary_title_holding/honorary_title,5,40,M-1,1.0,1.0,1.0,1.0,1.0
648,/travel/travel_destination/how_to_get_here./travel/transportation/transport_operator,2,14,M-1,1.5,0.8333333134651184,0.75,1.0,1.0
649,/tv/tv_character/appeared_in_tv_program./tv/regular_tv_appearance/actor,3,42,1-N,1.0,1.0,1.0,1.0,1.0
650,/base/locations/countries/continent,13,129,M-1,1.0384615384615385,0.9807692307692307,0.9615384615384616,1.0,1.0
651,/royalty/chivalric_order_member/belongs_to_order./royalty/chivalric_order_membership/order,7,46,M-1,1.0,1.0,1.0,1.0,1.0
653,/government/government_agency/jurisdiction,1,17,M-1,1.0,1.0,1.0,1.0,1.0
654,/tv/tv_location/tv_shows_filmed_here,3,15,M-1,1.0,1.0,1.0,1.0,1.0
655,/film/actor/dubbing_performances./film/dubbing_performance/language,11,115,M-1,46.36363636363637,0.9100130254572089,0.9090909090909091,0.9090909090909091,0.9090909090909091
656,/tv/tv_program/filming_locations,2,14,M-1,4.25,0.7678571343421936,0.75,0.75,0.75
657,/tv/tv_actor/starring_roles./tv/regular_tv_appearance/character,6,50,M-1,1.0,1.0,1.0,1.0,1.0
659,/organization/organization/board_members./organization/organization_board_membership/member,3,21,1-1,2.0,0.7555555502573649,0.6666666666666666,0.8333333333333334,1.0
